book_id,rating_tier,taxonomy_main_group,taxonomy_main_name,abs_share_subgroup,within_group_share,group_sum,mapping_confidence,modeled_mass,other_share,paratext_share,noise_share,unmapped_share
15197,top,Social World Outside Couple,Family & Kinship,0.04546717228926981,0.6470003175488596,0.04595362910726178,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,Social World Outside Couple,Friends & Social Circles,0.021643586528026143,0.3079894053546391,0.04595362910726178,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.054834119112891315,0.6097140579905919,0.05880997920909301,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.03194012933941897,0.3551501544538016,0.05880997920909301,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.003159907393801807,0.03513578755560657,0.05880997920909301,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.04391720109165364,0.7341782084139891,0.03911645846007406,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.0060482489195734,0.10111055453072006,0.03911645846007406,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.005202587810570543,0.08697336130118388,0.03911645846007406,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.0015614850074471838,0.026103855362739632,0.03911645846007406,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
15197,top,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.003088652905671037,0.05163402039136733,0.03911645846007406,high,0.653922624344457,0.33064417944371927,0.0022431861392729962,0.0018638790169275936,3.097632921846991e-05
21787,top,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.0027216123892634387,0.16176932318696757,0.011638231024902213,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.014102420348500386,0.8382306768130324,0.011638231024902213,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.003549380387593467,0.23741985686481407,0.010341710484534541,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Embodied & Sensory Experience,Exercise & Physical Activity,0.011400423872521432,0.7625801431351859,0.010341710484534541,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.005831439353685164,0.026437804671464605,0.1525833841600754,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.024575872588018438,0.11141882470272732,0.1525833841600754,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.15345090039927245,0.6956952967113658,0.1525833841600754,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.036713783940518246,0.16644807391444225,0.1525833841600754,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.14696742359922507,0.44796432822501087,0.22695226316519027,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.12340604860934805,0.37614803546492276,0.22695226316519027,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",6.428747216706962e-06,1.9595154883532487e-05,0.22695226316519027,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.009801551755329945,0.029875638016302587,0.22695226316519027,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.04789695518702845,0.14599240313888026,0.22695226316519027,medium,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
21787,top,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.030939847522793777,0.1329738759628888,0.1609565706392068,high,0.691762266889711,0.295122683905488,0.0015334798945074518,0.0013297911139260874,3.4954752757025e-05
